,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0.07102721929550171,0.05278100073337555,0.05680907517671585,0.0571737140417099,0.053029827773571014,0.05040574446320534,0.04911239072680473,0.04756318777799606,0.057725824415683746,0.0521957091987133,0.05621931701898575,0.05424416437745094,0.04298093169927597,0.06141151860356331,0.0544290617108345,0.05117342621088028,0.05267971754074097,0.0397862046957016,0.05339667946100235,0.045215532183647156
1,0.13059428334236145,0.10670217126607895,0.12347165495157242,0.12183308601379395,0.12431544065475464,0.11779274046421051,0.11756271123886108,0.11444877088069916,0.12586575746536255,0.13288220763206482,0.12296684086322784,0.12597520649433136,0.12324602156877518,0.13031595945358276,0.11837830394506454,0.12862689793109894,0.12354488670825958,0.11624439060688019,0.12345447391271591,0.12616926431655884
2,0.1458941251039505,0.14545860886573792,0.13041485846042633,0.13800255954265594,0.15788772702217102,0.16278010606765747,0.14625220000743866,0.14231950044631958,0.1510404497385025,0.14105381071567535,0.12815138697624207,0.13714087009429932,0.1468958854675293,0.14375579357147217,0.14509010314941406,0.15501774847507477,0.1495707929134369,0.14707009494304657,0.12663058936595917,0.13690149784088135
3,0.15621434152126312,0.13169541954994202,0.1331157386302948,0.11591492593288422,0.11877062171697617,0.11991715431213379,0.15238097310066223,0.12940004467964172,0.1297515332698822,0.1353222131729126,0.1317833662033081,0.13152435421943665,0.15615928173065186,0.12922000885009766,0.1266825646162033,0.12832877039909363,0.1478663980960846,0.14288188517093658,0.1312350630760193,0.13941869139671326
4,0.16041825711727142,0.14813952147960663,0.1306627094745636,0.13603655993938446,0.12938576936721802,0.1497834473848343,0.1494377851486206,0.14712342619895935,0.14136549830436707,0.14765048027038574,0.1442655622959137,0.13129796087741852,0.14452752470970154,0.1585298478603363,0.13286139070987701,0.13827724754810333,0.14741653203964233,0.13990268111228943,0.1570822149515152,0.14947810769081116
5,0.14222747087478638,0.11698216199874878,0.13315969705581665,0.13381151854991913,0.13371726870536804,0.11744534224271774,0.13523465394973755,0.1530684530735016,0.1268502175807953,0.14705875515937805,0.131934255361557,0.14029988646507263,0.1280384659767151,0.11285196244716644,0.1361001431941986,0.13592217862606049,0.1390940397977829,0.12383651733398438,0.13077986240386963,0.13157111406326294
6,0.12127082049846649,0.12474501878023148,0.1358274668455124,0.11746880412101746,0.12003454566001892,0.12511815130710602,0.10319148004055023,0.13224485516548157,0.12494991719722748,0.12630708515644073,0.12488500773906708,0.13530755043029785,0.1322971135377884,0.1227714940905571,0.11653770506381989,0.12281778454780579,0.12871778011322021,0.1210140809416771,0.13229040801525116,0.12045588344335556
7,0.15260714292526245,0.11438067257404327,0.15437203645706177,0.12778013944625854,0.1459854245185852,0.1472877711057663,0.14455550909042358,0.10859229415655136,0.11127090454101562,0.13894346356391907,0.13859669864177704,0.13348542153835297,0.13372960686683655,0.1380506157875061,0.14166757464408875,0.13899089395999908,0.14279834926128387,0.11833736300468445,0.14241474866867065,0.1251794695854187
8,0.1542462557554245,0.11419034004211426,0.12619704008102417,0.12406101822853088,0.1351437270641327,0.11820676922798157,0.1359434723854065,0.13167601823806763,0.11718009412288666,0.12386921048164368,0.13671165704727173,0.12485391646623611,0.1319955587387085,0.13174307346343994,0.14307145774364471,0.12404762208461761,0.13708674907684326,0.12673905491828918,0.13564011454582214,0.11823338270187378
9,0.15797477960586548,0.1281469464302063,0.14817406237125397,0.13676157593727112,0.14131030440330505,0.12465234100818634,0.15913762152194977,0.13425931334495544,0.13393394649028778,0.11113585531711578,0.13614127039909363,0.1443493664264679,0.1162944883108139,0.13373607397079468,0.13958746194839478,0.1304638385772705,0.12756912410259247,0.13564063608646393,0.1503666192293167,0.13126739859580994
10,0.14324386417865753,0.12406251579523087,0.12976567447185516,0.12139703333377838,0.13100485503673553,0.12090098112821579,0.13069629669189453,0.14092646539211273,0.13656654953956604,0.13763800263404846,0.11406846344470978,0.13638943433761597,0.11626295745372772,0.12947863340377808,0.12644058465957642,0.11990926414728165,0.13273096084594727,0.11473441123962402,0.12691037356853485,0.14160825312137604
11,0.15210385620594025,0.12553128600120544,0.14690372347831726,0.13236427307128906,0.1469058245420456,0.1423516720533371,0.13540317118167877,0.11999465525150299,0.1371801793575287,0.133466899394989,0.1395537555217743,0.11901701986789703,0.14484305679798126,0.14147824048995972,0.13133975863456726,0.13354043662548065,0.13409429788589478,0.1243625283241272,0.14699891209602356,0.13204148411750793
12,0.17111462354660034,0.13246172666549683,0.1437813639640808,0.12917283177375793,0.1377926468849182,0.12707602977752686,0.1398574709892273,0.14542639255523682,0.15317901968955994,0.13855940103530884,0.13169768452644348,0.15049894154071808,0.1278110146522522,0.13717354834079742,0.12023791670799255,0.13396289944648743,0.1505853831768036,0.13268253207206726,0.1376822143793106,0.13053975999355316
13,0.1418582648038864,0.13232910633087158,0.1386483907699585,0.1408105194568634,0.13659214973449707,0.11831173300743103,0.12496829032897949,0.1325974464416504,0.13068918883800507,0.14505347609519958,0.1356276571750641,0.1297582983970642,0.1474534571170807,0.1223965436220169,0.13453669846057892,0.14684602618217468,0.14696234464645386,0.12901820242404938,0.16030949354171753,0.1408560425043106
14,0.1588813066482544,0.13533306121826172,0.13921838998794556,0.148491770029068,0.1355551928281784,0.1375712901353836,0.12303870171308517,0.1444188505411148,0.14084123075008392,0.14888319373130798,0.15260432660579681,0.13947680592536926,0.1324365735054016,0.14891685545444489,0.12236016243696213,0.13934023678302765,0.14513519406318665,0.12961164116859436,0.13474047183990479,0.14504161477088928
15,0.15792110562324524,0.13009071350097656,0.14998504519462585,0.15135911107063293,0.14145752787590027,0.14185351133346558,0.146628737449646,0.13338960707187653,0.1442870944738388,0.14833751320838928,0.14302703738212585,0.13643711805343628,0.14774692058563232,0.13668206334114075,0.12826241552829742,0.13377100229263306,0.13824406266212463,0.12406861782073975,0.15629342198371887,0.12840190529823303
16,0.16541844606399536,0.12289774417877197,0.12622423470020294,0.14001452922821045,0.14913509786128998,0.14605632424354553,0.14296667277812958,0.11986300349235535,0.1598314642906189,0.15600034594535828,0.13919977843761444,0.13694420456886292,0.135955810546875,0.14486300945281982,0.12107764929533005,0.12106259167194366,0.12439387291669846,0.14672419428825378,0.1525542438030243,0.1328749656677246
17,0.14801955223083496,0.12364215403795242,0.13892482221126556,0.1282799243927002,0.12099781632423401,0.13164545595645905,0.12670494616031647,0.1493082046508789,0.14775678515434265,0.13969063758850098,0.13306592404842377,0.15189221501350403,0.1493586003780365,0.12355036288499832,0.1203446090221405,0.15392354130744934,0.1390688568353653,0.10690166801214218,0.14294102787971497,0.11838346719741821
18,0.14322471618652344,0.12952357530593872,0.12852925062179565,0.11803261935710907,0.13769392669200897,0.12679153680801392,0.1370772421360016,0.1341152936220169,0.15938639640808105,0.1274852305650711,0.13790585100650787,0.13091740012168884,0.14525583386421204,0.13992294669151306,0.13249889016151428,0.14052626490592957,0.14575615525245667,0.11444438993930817,0.12727156281471252,0.1375485211610794
19,0.16581708192825317,0.10653815418481827,0.13458135724067688,0.13022053241729736,0.13656336069107056,0.12370051443576813,0.1416696012020111,0.1194041520357132,0.130669966340065,0.13122758269309998,0.1274993121623993,0.13585874438285828,0.14579977095127106,0.13065147399902344,0.13636721670627594,0.15038298070430756,0.14658063650131226,0.12255833297967911,0.1409258395433426,0.1020420715212822
